2.295203991082694092e+11
2.965267843521829834e+11
3.029129310796986084e+11
3.251270516007059326e+11
3.529417322787576904e+11
3.602845700254016724e+11
7.304182031597999268e+11
8.592319603075854492e+11
1.646065016580413330e+12
1.997303629999393799e+12
2.166112061196307373e+12
2.211006215376713379e+12
2.211006215377240723e+12
3.130250101191098633e+12
5.579722192587425781e+12
